charging_station_id,location,time_of_day,next_maintenance_days,usage_efficiency,maintenance_needed,fault_probability,charging_sessions,total_energy_delivered_kW,last_maintenance_date,charging_duration_hours,temperature,voltage,current,user_feedback
3162,Location B,Evening,327.0,1.0,Connector Cleaning,0.0,0,60.54133671578959,2024-12-20 11:39:31.934041,1.7876779444556066,38.92666080091008,354.62636261105433,84.78747662502741,5
3163,Location D,Night,169.5,1.0,Connector Cleaning,0.05,5,15.867887517405276,2024-07-15 19:11:31.934041,1.5522626394433416,21.84649386246812,388.1469733688337,20.63663993241059,5
3164,Location A,Morning,237.5,1.0,Connector Cleaning,0.05,5,359.1931427831519,2024-09-21 07:37:31.934041,0.8915382386272516,27.0125295579297,316.44172897929724,10.886418943003488,2
3165,Location B,Afternoon,58.5,1.0,Software Update,0.05,5,284.24753325045344,2024-03-26 18:19:31.934041,1.4167881616117868,20.2938717302373,222.92011948542134,89.4991572909977,3
3166,Location D,Night,169.8,1.0,Battery Check,0.08,8,968.8608971137372,2024-07-15 09:42:31.934041,1.0225960479443543,26.379516381658572,245.33157996340313,28.563891667870188,5
3167,Location D,Morning,278.3,1.0,Cable Inspection,0.03,3,882.7891231679653,2024-11-01 23:11:31.934041,1.6651169196727353,17.358464679351684,285.74287300182243,43.68176930390422,3
3168,Location C,Afternoon,92.6,1.0,Battery Check,0.06,6,731.2372712945984,2024-04-29 03:51:31.934041,1.3127261199445097,20.701130809317505,362.50553687541486,42.40411144479427,2
3169,Location A,Afternoon,330.6,1.0,Battery Check,0.06,6,293.4671817555381,2024-12-23 09:02:31.934041,1.3532263588268882,18.022897613186753,236.57057774091965,73.52785213736712,4
3170,Location A,Afternoon,134.4,1.0,Battery Check,0.04,4,538.9485040956112,2024-06-10 15:46:31.934041,2.0385368845012986,18.527410012216258,240.7578754069104,39.86753706307199,1
3171,Location B,Evening,33.4,1.0,Software Update,0.04,4,635.5979560481495,2024-03-01 20:07:31.934041,1.7863219507203352,16.633257643043027,317.28464863896306,38.572340717638184,1
3172,Location B,Night,46.4,1.0,Connector Cleaning,0.04,4,560.8645017366352,2024-03-14 11:53:31.934041,0.8303143681018839,21.18787531813489,230.25029533026864,74.12829609692234,3
3173,Location B,Evening,194.4,1.0,Connector Cleaning,0.04,4,350.91130342931257,2024-08-09 05:42:31.934041,1.5091958220204764,16.6853454971998,313.4653297927763,92.92614009297552,5
3174,Location C,Morning,26.7,1.0,Cable Inspection,0.07,7,438.5054761167281,2024-02-23 13:40:31.934041,2.387440895223934,38.817025519675084,329.0387129307465,76.19188112646557,1
3175,Location D,Morning,165.4,1.0,Connector Cleaning,0.04,4,503.25085204474374,2024-07-11 09:16:31.934041,0.689441481793713,19.618146337918336,363.4463842134519,57.692380950773625,1
3176,Location A,Afternoon,217.3,1.0,Connector Cleaning,0.03,3,338.74100146395904,2024-09-01 08:59:31.934041,1.0313456967310175,27.30367100461708,213.97665865743463,78.22137228351504,2
3177,Location C,Evening,324.8,1.0,Connector Cleaning,0.08,8,51.46750707046835,2024-12-17 19:45:31.934041,0.9085236751479104,34.38993816872583,227.22086167721375,80.43758623987556,1
3178,Location D,Morning,118.1,1.0,Software Update,0.01,1,233.78059346911732,2024-05-25 09:47:31.934041,1.5180765371468439,15.281215400327298,203.5213301396204,95.27636469256923,4
3179,Location D,Morning,173.9,1.0,Software Update,0.09,9,377.70011768840686,2024-07-19 23:51:31.934041,1.4507863540622143,36.89046997611537,366.3384012115855,31.83299636230973,4
3180,Location C,Afternoon,178.3,1.0,Cable Inspection,0.03,3,518.8239966660487,2024-07-24 00:50:31.934041,1.0802591918287023,38.877988474559615,305.4030695980753,83.90817894094107,5
3181,Location C,Morning,114.3,1.0,Battery Check,0.03,3,718.6213573327295,2024-05-21 02:24:31.934041,2.467298336461212,38.39276972298048,323.7233278314195,19.758020672383765,2
3182,Location D,Afternoon,329.5,1.0,Software Update,0.05,5,767.7148080505333,2024-12-22 20:27:31.934041,1.2252287470923524,21.961389445182068,393.73789130074806,28.80807430353626,4
3183,Location B,Morning,131.3,1.0,Cable Inspection,0.03,3,663.5599323666571,2024-06-07 07:14:31.934041,2.6131667259438123,36.77574176391249,392.985114019253,73.08074391331877,4
3184,Location B,Evening,256.3,1.0,Software Update,0.03,3,759.1513680810908,2024-10-10 23:47:31.934041,0.8062965426510158,26.808431131129062,249.38972596559012,49.85758922326847,1
3185,Location D,Afternoon,221.6,1.0,Cable Inspection,0.06,6,566.0844454832474,2024-09-05 11:36:31.934041,0.6062016261714435,23.904488075175877,251.71422711557878,62.729435726779684,2
3186,Location A,Evening,149.5,1.0,Connector Cleaning,0.05,5,884.6192517058041,2024-06-25 07:06:31.934041,2.3002506311574757,17.801648106280158,336.8883267501205,73.80001511227938,2
3187,Location D,Night,334.6,1.0,Software Update,0.06,6,441.9005898138957,2024-12-27 20:54:31.934041,0.7584285996681382,22.015762299651314,270.55146939852017,20.50221147524278,2
3188,Location A,Evening,156.6,1.0,Software Update,0.06,6,73.56071933131275,2024-07-02 08:31:31.934041,1.5114389778257775,16.985574297194713,244.06990599153727,95.24646795256723,5
3189,Location D,Evening,192.8,1.0,Connector Cleaning,0.08,8,885.1714668285933,2024-08-07 18:24:31.934041,1.2238567341088027,23.685233021706964,355.59605784146845,78.6630476893046,5
3190,Location D,Morning,181.2,1.0,Cable Inspection,0.02,2,827.6092243448942,2024-07-27 07:47:31.934041,1.177412631210363,37.974543561704415,325.34006456478096,21.172050505464966,3
3191,Location D,Evening,280.7,1.0,Battery Check,0.07,7,490.66053518770184,2024-11-03 07:32:31.934041,2.391149089432053,19.467389439510434,334.0557234558256,60.03716346635179,4
3192,Location B,Afternoon,225.1,1.0,Software Update,0.01,1,522.7543915068399,2024-09-09 13:18:31.934041,1.242964899850991,36.40921018105675,348.48618568420767,14.558251936144142,3
3193,Location D,Morning,131.2,1.0,Connector Cleaning,0.02,2,409.65882448867876,2024-06-07 06:30:31.934041,1.702054436862586,38.18813929393567,381.4584661622621,17.199801111962618,3
3194,Location A,Afternoon,101.3,1.0,Battery Check,0.03,3,719.8258314618776,2024-05-08 17:35:31.934041,0.9419817382906991,35.788811727828,329.33387431728914,90.44027892238775,3
3195,Location A,Morning,129.5,1.0,Connector Cleaning,0.05,5,564.1120350397766,2024-06-05 12:08:31.934041,0.6138561895703367,22.274135773489164,325.37694759563726,33.82011220656069,1
3196,Location A,Morning,244.5,1.0,Software Update,0.05,5,41.093593635172596,2024-09-28 09:31:31.934041,0.774350308089034,26.40770396238014,214.65417283023524,24.28712995451466,1
3197,Location C,Morning,300.4,1.0,Connector Cleaning,0.04,4,340.5742499516354,2024-11-23 00:07:31.934041,1.0778996241012158,37.782557452671966,396.6866285277324,95.41921548511215,1
3198,Location D,Morning,353.6,1.0,Cable Inspection,0.06,6,833.3409571007082,2025-01-15 15:50:31.934041,1.194302710368083,28.619849579011813,220.4956429002822,49.665434285364604,1
3199,Location A,Evening,117.7,1.0,Software Update,0.07,7,192.05346495758738,2024-05-24 01:00:31.934041,1.682426606735508,22.741829236986987,258.78237885582894,43.64905060979673,2
3200,Location D,Night,44.4,1.0,Battery Check,0.04,4,616.8094077905168,2024-03-12 08:14:31.934041,0.9574609135349902,35.24356658892195,271.91567030212946,96.24955205361702,5
3201,Location B,Afternoon,364.9,1.0,Software Update,0.09,9,85.89534001259545,2025-01-26 17:54:31.934041,0.9793099900365848,31.04480158292979,259.23573735938294,21.705449887923486,3
3202,Location D,Evening,73.4,1.0,Software Update,0.04,4,654.9201679469006,2024-04-10 20:52:31.934041,0.8715738571625905,22.696855957765724,353.9156896839171,45.34361051700803,3
3203,Location A,Evening,207.7,1.0,Battery Check,0.07,7,759.0245557949381,2024-08-22 09:33:31.934041,1.7392655966304802,20.76051569257894,343.9758066244153,11.581208902551433,5
3204,Location A,Night,74.1,1.0,Battery Check,0.01,1,185.15416927592267,2024-04-11 12:56:31.934041,2.0660444467419055,20.573367213692013,256.96128324911206,19.165659182387206,4
3205,Location D,Afternoon,365.0,1.0,Software Update,0.1,10,850.2051182425715,2025-01-26 20:38:31.934041,1.0668597419855288,27.801535396672705,299.2534461611194,73.10383649441528,4
3206,Location C,Night,361.2,1.0,Cable Inspection,0.02,2,379.1815104502084,2025-01-23 16:09:31.934041,0.6111213753730359,33.7588151184157,377.17742306424657,54.104896506352986,2
3207,Location B,Night,192.5,1.0,Software Update,0.05,5,424.2401292610002,2024-08-07 07:41:31.934041,0.5,20.252757286996296,376.2849372391074,53.73018861729103,3
3208,Location D,Morning,177.5,1.0,Cable Inspection,0.05,5,474.89883517499004,2024-07-23 10:13:31.934041,2.240180585173359,21.374264748239042,389.90338339748183,55.68112583268968,2
3209,Location D,Evening,113.4,1.0,Software Update,0.04,4,546.5173920889353,2024-05-20 22:16:31.934041,1.326373828623927,32.324182394923504,375.2128858956528,28.595552275815805,2
3210,Location B,Night,21.6,1.0,Software Update,0.06,6,747.0549346660988,2024-02-18 07:06:31.934041,1.8564122239296617,27.556905343539764,246.16210486853868,53.33456995774804,3
3211,Location A,Night,340.7,1.0,Battery Check,0.07,7,36.26650755209951,2025-01-02 11:58:31.934041,1.7875626423065352,22.614213019880648,322.25364988914134,67.56714002711692,4
3212,Location B,Afternoon,239.7,1.0,Connector Cleaning,0.07,7,245.6255620043554,2024-09-23 12:31:31.934041,2.250960405350461,28.333026154709717,340.4246470547595,80.31480201901259,3
3213,Location D,Morning,228.7,1.0,Battery Check,0.07,7,691.5145790850008,2024-09-12 00:04:31.934041,1.3272088543537413,24.08344189164213,373.4200717359049,38.48625627624263,2
3214,Location C,Evening,246.8,1.0,Battery Check,0.08,8,785.9809119646225,2024-09-30 03:49:31.934041,1.8928758503759533,23.040822793335153,389.0073967449481,28.94096779714845,3
3215,Location B,Night,173.3,1.0,Connector Cleaning,0.03,3,616.3048901320977,2024-07-19 23:14:31.934041,0.9837224382750664,24.080915721431936,247.0436092922542,37.770949834787785,3
3216,Location B,Night,273.4,1.0,Software Update,0.04,4,601.6019446479028,2024-10-27 08:17:31.934041,1.4118410453598158,19.946551256211993,316.019312106041,77.80877699729707,2
3217,Location A,Evening,207.5,1.0,Cable Inspection,0.05,5,921.8182390416167,2024-08-22 12:47:31.934041,1.4129296987410562,39.428204057588474,234.62381737214682,79.34569125310553,5
3218,Location A,Night,253.5,1.0,Battery Check,0.05,5,212.37627584184423,2024-10-07 17:03:31.934041,1.7701604368198753,22.038575056971013,261.10719538161544,54.7797235734469,1
3219,Location C,Afternoon,276.8,1.0,Cable Inspection,0.08,8,722.667537581128,2024-10-30 18:10:31.934041,1.4539011150554269,22.66154003675709,209.33432122547885,14.573258958092731,2
3220,Location A,Evening,93.4,1.0,Connector Cleaning,0.04,4,989.8884853987458,2024-04-30 05:53:31.934041,0.9031284709701632,29.070453331890317,257.40621753850365,30.776673920106255,1
3221,Location B,Afternoon,211.1,1.0,Software Update,0.01,1,166.9785074142386,2024-08-26 11:15:31.934041,1.2591649591966627,34.69084629596943,391.41187360209994,41.949067549513146,2
3222,Location C,Evening,62.2,1.0,Cable Inspection,0.02,2,836.3211291614672,2024-03-30 11:26:31.934041,1.8296381547373877,35.89234847924246,337.8679413179048,82.98332396249563,3
3223,Location B,Morning,346.4,1.0,Software Update,0.04,4,536.5566124514784,2025-01-08 17:42:31.934041,1.1187969472055954,15.903284753355038,375.5647361576366,94.89926351897637,5
3224,Location C,Morning,288.1,1.0,Cable Inspection,0.01,1,969.3391663417973,2024-11-11 09:38:31.934041,1.0300407285983073,16.889694224890857,300.98700348797564,15.95130250603216,3
3225,Location A,Night,176.2,1.0,Battery Check,0.02,2,493.96568889938527,2024-07-22 15:42:31.934041,1.6462494675524855,32.91181256036386,200.22827855904285,64.01388357712986,4
3226,Location D,Morning,73.8,1.0,Connector Cleaning,0.08,8,792.133691579353,2024-04-10 04:29:31.934041,2.1466213618702823,17.586471100585086,334.3957959980943,93.9517591457758,1
3227,Location D,Afternoon,149.8,1.0,Software Update,0.08,8,74.22046283522295,2024-06-25 18:26:31.934041,0.841469631051247,23.297831185708976,322.18050627645385,59.59434015501867,1
3228,Location D,Evening,279.7,1.0,Cable Inspection,0.07,7,739.4201373112032,2024-11-02 07:58:31.934041,1.2546267570697989,17.440158842710968,259.6383487723274,67.48491955904473,5
3229,Location D,Morning,328.5,1.0,Connector Cleaning,0.05,5,412.5347001324824,2024-12-21 00:58:31.934041,1.32511843348103,24.56159714669206,393.4652357189058,56.671117634986615,1
3230,Location C,Night,236.4,1.0,Connector Cleaning,0.04,4,414.4923532437768,2024-09-20 04:41:31.934041,1.9838289616658065,35.384017359962456,234.82947999124323,34.10861490144612,1
3231,Location B,Evening,215.2,1.0,Connector Cleaning,0.02,2,963.6420207709081,2024-08-30 23:20:31.934041,2.075588734188975,38.63312240109376,277.2359593122605,19.785405814840537,1
3232,Location B,Night,81.0,1.0,Battery Check,0.1,10,992.0373487691933,2024-04-17 18:52:31.934041,1.1248247038357941,36.7010414128085,385.22218252601954,15.985087518181512,5
3233,Location D,Morning,172.4,1.0,Cable Inspection,0.04,4,389.11041076539505,2024-07-18 00:37:31.934041,1.1036219082619003,24.527181884161106,321.8491189957359,62.54791087980603,5
3234,Location D,Night,204.8,1.0,Cable Inspection,0.08,8,684.4108017844267,2024-08-19 08:58:31.934041,2.4292747321663923,27.049002066619103,359.76315104335697,55.97795413516367,3
3235,Location B,Night,304.7,1.0,Connector Cleaning,0.07,7,521.179487830333,2024-11-27 21:05:31.934041,1.765092664438919,32.70520699619865,294.0179975049315,36.2839122456613,1
3236,Location C,Morning,11.4,1.0,Connector Cleaning,0.04,4,534.5370527149679,2024-02-08 10:52:31.934041,1.5421912717647492,32.86441749275297,338.67467039599336,43.273203049986954,4
3237,Location A,Night,265.4,1.0,Cable Inspection,0.04,4,935.6634704411781,2024-10-19 23:38:31.934041,1.3764932585317042,17.041192707661928,399.43187149025675,39.53516558218161,4
3238,Location A,Afternoon,176.8,1.0,Cable Inspection,0.08,8,392.7953380675573,2024-07-22 17:36:31.934041,1.9815798044367752,22.336491325309417,310.68206139069105,77.70614350004821,1
3239,Location D,Afternoon,196.4,1.0,Connector Cleaning,0.04,4,606.431788567948,2024-08-11 04:36:31.934041,1.9457934617013124,27.586275180291288,314.88996438868844,33.6892565128216,4
3240,Location C,Afternoon,155.5,1.0,Cable Inspection,0.05,5,878.6511225153258,2024-07-01 15:09:31.934041,1.9773975999547202,37.09909426352755,395.6296038640118,28.956506297065975,4
3241,Location D,Evening,261.4,1.0,Connector Cleaning,0.04,4,256.7519336578762,2024-10-15 17:02:31.934041,1.2626265499485338,39.22552093644018,387.3335146407182,70.38548673386566,2
3242,Location A,Afternoon,16.7,1.0,Software Update,0.07,7,622.0021386571632,2024-02-13 13:30:31.934041,1.63212907285049,30.373260712583594,352.1415156394992,86.36700783777829,2
3243,Location C,Afternoon,68.3,1.0,Cable Inspection,0.03,3,616.6120517701308,2024-04-05 13:47:31.934041,1.9789714250604336,23.228662175419117,294.31578252778786,36.769902182526046,1
3244,Location A,Morning,128.5,1.0,Connector Cleaning,0.05,5,144.42484019876494,2024-06-04 16:23:31.934041,1.1954105514429356,31.519672754560546,398.01977341819975,65.112932221871,1
3245,Location B,Evening,67.8,1.0,Software Update,0.08,8,520.2793821524066,2024-04-04 21:12:31.934041,1.4328725586859723,15.993106742423864,285.3401052250954,66.92851553197488,1
3246,Location C,Morning,132.7,1.0,Connector Cleaning,0.07,7,110.53611148733047,2024-06-08 05:01:31.934041,1.3644193104672915,22.607698486296083,291.44234432816677,16.8043515241754,3
3247,Location B,Afternoon,63.3,1.0,Connector Cleaning,0.03,3,78.07171248107115,2024-03-31 06:48:31.934041,0.9823144575280555,37.11774962912271,248.3172473572645,93.01468344404663,4
3248,Location C,Afternoon,290.5,1.0,Software Update,0.05,5,109.24974113518614,2024-11-13 13:15:31.934041,2.2261517249711,23.63943698433519,300.45383596200156,96.01415601318769,4
3249,Location C,Afternoon,141.5,1.0,Connector Cleaning,0.05,5,727.9031678206289,2024-06-17 13:46:31.934041,1.617825292884266,36.576299084007765,219.77818552152544,32.63220531310475,3
3250,Location B,Evening,101.3,1.0,Battery Check,0.03,3,757.0286906774927,2024-05-08 16:16:31.934041,1.3512219896616409,19.801078280143216,220.5261957188973,18.830796157747162,5
3251,Location C,Evening,243.5,1.0,Software Update,0.05,5,149.68602192968305,2024-09-27 12:22:31.934041,1.5619987576889152,23.876533942434225,341.2246586176483,31.38329333252112,1
3252,Location D,Evening,194.5,1.0,Connector Cleaning,0.05,5,876.5521518171726,2024-08-09 06:59:31.934041,1.952429148922358,26.55564757893147,375.82776175462544,97.58723349849701,5
3253,Location D,Morning,54.0,1.0,Cable Inspection,0.0,0,349.5105173712015,2024-03-22 17:14:31.934041,1.9309309081342447,19.443708494403594,205.27515806574135,74.37875922766155,5
3254,Location C,Afternoon,117.5,1.0,Software Update,0.05,5,831.6688279467555,2024-05-24 15:36:31.934041,2.422515178321566,32.19901459562148,230.10581129675523,52.31201779821772,1
3255,Location B,Morning,253.9,1.0,Software Update,0.09,9,229.29385515586515,2024-10-07 17:28:31.934041,1.479688875865312,32.65893014631837,345.75427090844596,89.77914425383186,3
3256,Location A,Afternoon,273.6,1.0,Connector Cleaning,0.06,6,683.8843066754221,2024-10-27 03:01:31.934041,1.253611647109765,20.125468508976464,338.4509833380441,84.66686865104012,1
3257,Location C,Evening,68.6,1.0,Battery Check,0.06,6,270.5836659218428,2024-04-05 13:12:31.934041,1.3387930976837723,36.75514999874585,328.38787094492864,20.5109953938035,1
3258,Location B,Night,324.4,1.0,Software Update,0.04,4,711.9189627234438,2024-12-17 16:32:31.934041,1.3007838897715833,36.61780031585465,242.07779838809617,48.35872418108746,5
3259,Location A,Morning,55.8,1.0,Software Update,0.08,8,474.85569686281553,2024-03-23 23:50:31.934041,0.5,19.10747598571398,347.455835819208,63.185217919748155,4
3260,Location C,Evening,198.5,1.0,Battery Check,0.05,5,513.0950968472962,2024-08-13 08:22:31.934041,2.2656668588541655,22.840473856657074,204.26116567073643,71.3449192221986,3
3261,Location A,Afternoon,181.0,1.0,Software Update,0.1,10,606.5146405195942,2024-07-26 17:39:31.934041,1.8904072934446416,32.28897670612793,305.9945121715929,54.75666234869517,5
3262,Location A,Night,359.8,1.0,Connector Cleaning,0.08,8,525.6981130367678,2025-01-21 19:55:31.934041,1.9013369316798767,37.626116691401535,236.14012692130194,21.66809803808883,5
3263,Location A,Night,346.1,1.0,Battery Check,0.01,1,486.14847925480984,2025-01-08 19:26:31.934041,0.9765670538835528,27.539588523408057,274.5930258225001,73.91096044521501,2
3264,Location A,Morning,263.6,1.0,Connector Cleaning,0.06,6,703.7242785429138,2024-10-17 10:16:31.934041,1.7321258357199532,26.249082288186646,361.85501760932766,15.487441977350693,4
3265,Location C,Morning,221.5,1.0,Connector Cleaning,0.05,5,627.3627808460045,2024-09-05 02:12:31.934041,1.7598563251056518,37.4554045539647,390.6551348978076,19.26894565375146,1
3266,Location A,Morning,68.6,1.0,Software Update,0.06,6,647.7166668942182,2024-04-05 14:25:31.934041,1.1762655204857795,20.611901516320362,272.2238129516131,23.029101848054665,2
3267,Location C,Morning,57.6,1.0,Connector Cleaning,0.06,6,46.488784329639856,2024-03-25 11:18:31.934041,0.8963068056103902,29.52884326898888,232.030883882322,70.52507942876659,4
3268,Location D,Morning,351.7,1.0,Software Update,0.07,7,948.1773744773452,2025-01-13 20:29:31.934041,1.8914145227374497,30.51444291245641,343.76760663605455,59.577994171895014,4
3269,Location B,Afternoon,295.4,1.0,Software Update,0.04,4,73.22134802820264,2024-11-18 01:58:31.934041,1.5291359087982002,37.266947771654564,331.0644118689341,65.12020127490231,3
3270,Location A,Evening,230.6,1.0,Battery Check,0.06,6,355.999681862671,2024-09-14 07:21:31.934041,1.7949016766131147,25.806150397966896,316.9109255018825,66.63812156097637,4
3271,Location A,Afternoon,42.6,1.0,Connector Cleaning,0.06,6,116.58156984229853,2024-03-10 11:31:31.934041,1.6589993641041976,20.73143979730148,323.8319347356075,39.53497732409412,2
3272,Location C,Night,47.5,1.0,Battery Check,0.05,5,174.77132265886334,2024-03-15 10:01:31.934041,0.7592460072035703,34.76782351335443,316.59872568901346,63.62131107310371,1
3273,Location A,Evening,356.6,1.0,Software Update,0.06,6,919.652105283926,2025-01-18 20:30:31.934041,1.9250820299999312,27.378020782370918,202.5974021903792,32.212879999302146,5
3274,Location A,Morning,276.3,1.0,Software Update,0.03,3,815.0051305832897,2024-10-30 15:53:31.934041,1.7490275487136226,31.852103987607073,281.12228594396856,68.604395925632,1
3275,Location B,Morning,319.2,1.0,Battery Check,0.02,2,781.2980594154675,2024-12-12 18:53:31.934041,1.3362071469066452,31.39528451400978,300.69151440334144,73.02898799014017,5
3276,Location A,Evening,312.6,1.0,Connector Cleaning,0.06,6,538.8693452515051,2024-12-05 19:35:31.934041,2.0031605500960556,16.700677745943416,387.16594850987826,21.511494496352796,1
3277,Location C,Morning,112.4,1.0,Connector Cleaning,0.04,4,503.6050288498633,2024-05-19 19:52:31.934041,1.3817986465198808,35.980086229093004,213.6298920349132,36.46563407677195,2
3278,Location C,Evening,350.7,1.0,Connector Cleaning,0.07,7,625.0119258382862,2025-01-12 15:23:31.934041,1.3071547106208525,32.81501020067539,230.77322098722834,14.969616728420972,3
3279,Location D,Morning,138.2,1.0,Connector Cleaning,0.02,2,595.2126557566476,2024-06-14 15:36:31.934041,1.7512524603756172,26.83422128983441,266.4625381532777,77.28408723519037,4
3280,Location D,Night,124.4,1.0,Battery Check,0.04,4,215.62621851400917,2024-05-31 06:08:31.934041,1.5567581859911443,22.674388454448717,252.79285583207465,76.43650327485598,1
3281,Location D,Afternoon,86.8,1.0,Battery Check,0.08,8,66.73267177170263,2024-04-23 19:21:31.934041,1.8711169389722426,30.628996544442508,302.70242325060804,30.331531178384825,4
3282,Location C,Night,314.4,1.0,Software Update,0.04,4,48.59993844067801,2024-12-07 14:22:31.934041,1.895852364912816,36.75440464777607,316.6832852464263,72.3323647272867,2
3283,Location A,Night,188.5,1.0,Cable Inspection,0.05,5,914.2730488503655,2024-08-03 15:52:31.934041,1.995945601409972,37.86281820621497,323.4139457888268,55.80441245914758,3
3284,Location D,Evening,21.4,1.0,Battery Check,0.04,4,390.41043558004077,2024-02-18 08:56:31.934041,1.5183751497005842,18.758883370805734,245.49459093427564,94.01987622591868,2
3285,Location A,Evening,227.3,1.0,Battery Check,0.03,3,420.4736889452929,2024-09-11 18:50:31.934041,1.0338383273350473,33.41109292745152,370.09656904669646,54.91359328956843,5
3286,Location B,Night,10.6,1.0,Cable Inspection,0.06,6,14.488148835269904,2024-02-07 06:07:31.934041,1.3724405063610812,19.977865358179223,231.0370099113469,61.4650006682916,1
3287,Location B,Morning,7.4,1.0,Connector Cleaning,0.04,4,364.41384754555025,2024-02-04 23:14:31.934041,1.3097495563130321,30.333947231592926,322.9612815965536,83.18767398226076,1
3288,Location B,Night,183.3,1.0,Battery Check,0.03,3,416.45261065436756,2024-07-29 19:20:31.934041,1.6479062727539164,38.42960666111937,305.91723757155637,81.53282538771403,4
3289,Location B,Evening,215.0,1.0,Connector Cleaning,0.1,10,767.5876850780016,2024-08-29 07:18:31.934041,2.0268219480161864,37.76198575476039,314.4759874072256,41.01448600254858,2
3290,Location D,Morning,32.5,1.0,Software Update,0.05,5,518.3984439249726,2024-02-29 17:03:31.934041,1.3277801436152028,33.56856344373513,394.43051147396375,65.0270810454778,2
3291,Location B,Afternoon,230.6,1.0,Software Update,0.06,6,304.49221031511644,2024-09-14 02:18:31.934041,1.543101929428569,28.635930867756265,349.03905827806113,11.954264189281762,2
3292,Location A,Morning,266.3,1.0,Battery Check,0.03,3,886.3059868879268,2024-10-20 00:46:31.934041,1.215824062938326,38.50835345636186,397.86556817780547,72.06207087700656,2
3293,Location C,Night,14.4,1.0,Connector Cleaning,0.04,4,989.8865677485244,2024-02-11 19:59:31.934041,1.6562079379921752,22.124355728829997,381.5107683191204,77.93452118939996,3
3294,Location D,Night,277.5,1.0,Cable Inspection,0.05,5,204.05932413584605,2024-10-31 08:44:31.934041,1.4630516337242874,17.566014244199632,204.671822454421,77.31537453059796,3
3295,Location A,Afternoon,142.3,1.0,Battery Check,0.03,3,461.6521200909317,2024-06-18 01:16:31.934041,1.085107051868334,36.26562692115498,310.43836414423805,57.48342376761219,3
3296,Location C,Night,275.6,1.0,Connector Cleaning,0.06,6,553.2614621552744,2024-10-29 11:29:31.934041,1.3018785448079717,38.208922368400266,371.67537647798986,37.84525690892478,1
3297,Location C,Night,201.9,1.0,Connector Cleaning,0.09,9,203.76250797086067,2024-08-16 07:42:31.934041,2.405011082492757,38.823003114379006,319.182027091435,58.59909898656769,1
3298,Location C,Night,337.8,1.0,Software Update,0.08,8,845.5582155108008,2024-12-30 05:37:31.934041,0.5,23.84016244017226,235.8587639931938,77.72606258655541,4
3299,Location C,Afternoon,58.6,1.0,Battery Check,0.06,6,430.9413985524879,2024-03-26 06:15:31.934041,2.0019999139612183,16.24942137552957,273.1015117363167,66.29245332105815,1
3300,Location D,Evening,57.4,1.0,Cable Inspection,0.04,4,877.7895796447835,2024-03-25 14:16:31.934041,2.1369085280411557,19.72579690987074,338.63279398648297,74.22193288268086,2
3301,Location A,Morning,169.7,1.0,Connector Cleaning,0.07,7,523.0942509014483,2024-07-15 07:57:31.934041,1.2116991923032439,38.67040336351067,293.81160972496485,50.53473333837072,2
3302,Location D,Afternoon,232.4,1.0,Battery Check,0.04,4,940.4510493530179,2024-09-16 10:23:31.934041,1.6562044593593215,16.552402835615467,335.6644683727267,52.791491381374314,4
3303,Location B,Afternoon,154.4,1.0,Cable Inspection,0.04,4,450.04923714950945,2024-06-30 22:39:31.934041,1.7856221803944625,19.8769223450362,271.78142759225005,99.94979960222351,5
3304,Location A,Evening,296.7,1.0,Cable Inspection,0.07,7,552.6315428010678,2024-11-19 02:58:31.934041,1.54751655103721,21.654626824670366,382.2597509350102,64.87642207505175,5
3305,Location C,Afternoon,22.3,1.0,Cable Inspection,0.03,3,295.5011451786621,2024-02-19 23:16:31.934041,1.0641551097829798,30.736135887938204,393.79994994766986,26.71141519669704,3
3306,Location C,Night,330.5,1.0,Connector Cleaning,0.05,5,711.840072369064,2024-12-23 12:55:31.934041,1.1075067031631693,21.330827449468657,218.45491913757675,68.0137213651462,2
3307,Location D,Afternoon,228.2,1.0,Battery Check,0.02,2,545.7804318004261,2024-09-12 14:56:31.934041,1.857592726087667,35.0530811532842,242.80640157744358,20.791714760524428,5
3308,Location C,Night,293.9,1.0,Battery Check,0.09,9,240.04739288777913,2024-11-16 12:11:31.934041,1.892634666239321,38.51647940484023,307.93096988327426,69.52248868385414,1
3309,Location B,Morning,86.7,1.0,Connector Cleaning,0.07,7,973.4431628877812,2024-04-23 20:19:31.934041,1.8433138332474908,25.500993606589542,352.0109378991702,53.59237098449534,2
3310,Location D,Night,241.2,1.0,Battery Check,0.02,2,770.5014196211015,2024-09-25 12:19:31.934041,2.029321317895465,38.69342278801892,293.22794531133616,86.90997955116471,3
3311,Location A,Morning,162.7,1.0,Connector Cleaning,0.07,7,254.61013294422628,2024-07-08 20:27:31.934041,2.2561104184224723,22.284148520237494,203.53173742852005,34.139237964774665,4
3312,Location B,Afternoon,10.4,1.0,Software Update,0.04,4,440.2507144132294,2024-02-07 13:29:31.934041,1.1351888091030529,33.79058990499449,393.6414026342134,88.43850640522653,5
3313,Location B,Evening,212.3,1.0,Cable Inspection,0.03,3,56.91784198955774,2024-08-27 15:13:31.934041,1.1785032524766315,21.557101519533205,294.99584724770136,14.962391259044406,2
